sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6590STDY10735013	PD53343a	PD53343a	NA	EGAS00001005663	Homo sapiens	46bbf72a646c38e1bc46f2d6eea8095e	41760	3	1	12	23446245	41645376	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#12.cram	/seq/illumina/runs/41/41760/lane3/plex12/41760_3#12.cram	/seq/illumina/runs/41/41760/lane3/plex12/41760_3#12.substitution_metrics.txt	0.64
6590STDY10735013	PD53343a	PD53343a	NA	EGAS00001005663	Homo sapiens	b2a586329f7f1a4d090f20626c9cffa7	41760	4	1	12	23446245	40957258	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#12.cram	/seq/illumina/runs/41/41760/lane4/plex12/41760_4#12.cram	/seq/illumina/runs/41/41760/lane4/plex12/41760_4#12.substitution_metrics.txt	0.65
6590STDY10735127	PD53343b	PD53343b	NA	EGAS00001005663	Homo sapiens	9e91dd509edbb2f74084abad0a272c8e	41760	1	1	107	50889455	71677240	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#107.cram	/seq/illumina/runs/41/41760/lane1/plex107/41760_1#107.cram	/seq/illumina/runs/41/41760/lane1/plex107/41760_1#107.substitution_metrics.txt	0.87
6590STDY10735127	PD53343b	PD53343b	NA	EGAS00001005663	Homo sapiens	f58c687068677a0dc7d2ebf8d8942102	41760	2	1	107	50889455	71633706	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#107.cram	/seq/illumina/runs/41/41760/lane2/plex107/41760_2#107.cram	/seq/illumina/runs/41/41760/lane2/plex107/41760_2#107.substitution_metrics.txt	0.86
6590STDY10735127	PD53343b	PD53343b	NA	EGAS00001005663	Homo sapiens	95a9de4ba6d2a49052ec05a1d1c20789	41760	3	1	107	50889455	69795012	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#107.cram	/seq/illumina/runs/41/41760/lane3/plex107/41760_3#107.cram	/seq/illumina/runs/41/41760/lane3/plex107/41760_3#107.substitution_metrics.txt	0.88
6590STDY10735127	PD53343b	PD53343b	NA	EGAS00001005663	Homo sapiens	3722cf569470d55824fcf4d147b3c9b1	41760	4	1	107	50889455	68813216	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#107.cram	/seq/illumina/runs/41/41760/lane4/plex107/41760_4#107.cram	/seq/illumina/runs/41/41760/lane4/plex107/41760_4#107.substitution_metrics.txt	0.88
6590STDY10735014	PD53343c	PD53343c	NA	EGAS00001005663	Homo sapiens	72e5ed9a4f02ffa73a2de56dff57b5e8	41760	1	1	14	23446257	55928550	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#14.cram	/seq/illumina/runs/41/41760/lane1/plex14/41760_1#14.cram	/seq/illumina/runs/41/41760/lane1/plex14/41760_1#14.substitution_metrics.txt	0.62
6590STDY10735014	PD53343c	PD53343c	NA	EGAS00001005663	Homo sapiens	020d39cc852ff830c65ebcc312b486e6	41760	2	1	14	23446257	55724918	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#14.cram	/seq/illumina/runs/41/41760/lane2/plex14/41760_2#14.cram	/seq/illumina/runs/41/41760/lane2/plex14/41760_2#14.substitution_metrics.txt	0.61
6590STDY10735014	PD53343c	PD53343c	NA	EGAS00001005663	Homo sapiens	c117d356b67bae9b49e1bbe38dda1422	41760	3	1	14	23446257	53578824	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#14.cram	/seq/illumina/runs/41/41760/lane3/plex14/41760_3#14.cram	/seq/illumina/runs/41/41760/lane3/plex14/41760_3#14.substitution_metrics.txt	0.63
6590STDY10735014	PD53343c	PD53343c	NA	EGAS00001005663	Homo sapiens	588712fcf8d971159fa277672e2aa885	41760	4	1	14	23446257	52303464	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#14.cram	/seq/illumina/runs/41/41760/lane4/plex14/41760_4#14.cram	/seq/illumina/runs/41/41760/lane4/plex14/41760_4#14.substitution_metrics.txt	0.64
6590STDY10735037	PD53343d	PD53343d	NA	EGAS00001005663	Homo sapiens	d8c7c19f298ed8199789a350fbbe8e6b	41760	1	1	60	23446248	68206752	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#60.cram	/seq/illumina/runs/41/41760/lane1/plex60/41760_1#60.cram	/seq/illumina/runs/41/41760/lane1/plex60/41760_1#60.substitution_metrics.txt	0.57
6590STDY10735037	PD53343d	PD53343d	NA	EGAS00001005663	Homo sapiens	0e88c452c8bb2b7e0b5017d216d729a2	41760	2	1	60	23446248	67974202	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#60.cram	/seq/illumina/runs/41/41760/lane2/plex60/41760_2#60.cram	/seq/illumina/runs/41/41760/lane2/plex60/41760_2#60.substitution_metrics.txt	0.56
6590STDY10735037	PD53343d	PD53343d	NA	EGAS00001005663	Homo sapiens	12b7678f35e684f466476639396fce6e	41760	3	1	60	23446248	65917202	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#60.cram	/seq/illumina/runs/41/41760/lane3/plex60/41760_3#60.cram	/seq/illumina/runs/41/41760/lane3/plex60/41760_3#60.substitution_metrics.txt	0.58
6590STDY10735037	PD53343d	PD53343d	NA	EGAS00001005663	Homo sapiens	b74c54a7d3698750e528fe81ff6e7eca	41760	4	1	60	23446248	64826434	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#60.cram	/seq/illumina/runs/41/41760/lane4/plex60/41760_4#60.cram	/seq/illumina/runs/41/41760/lane4/plex60/41760_4#60.substitution_metrics.txt	0.58
6590STDY10735038	PD53343e	PD53343e	NA	EGAS00001005663	Homo sapiens	644000525e88f06872be8d88cfec37d0	41760	1	1	62	23446260	56016150	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#62.cram	/seq/illumina/runs/41/41760/lane1/plex62/41760_1#62.cram	/seq/illumina/runs/41/41760/lane1/plex62/41760_1#62.substitution_metrics.txt	0.59
6590STDY10735038	PD53343e	PD53343e	NA	EGAS00001005663	Homo sapiens	eaa9f77e89a77f96e632145510ef53b9	41760	2	1	62	23446260	55948930	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#62.cram	/seq/illumina/runs/41/41760/lane2/plex62/41760_2#62.cram	/seq/illumina/runs/41/41760/lane2/plex62/41760_2#62.substitution_metrics.txt	0.59
6590STDY10735038	PD53343e	PD53343e	NA	EGAS00001005663	Homo sapiens	15653682a27d1203828dc2a7da6d4bf0	41760	3	1	62	23446260	54369264	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#62.cram	/seq/illumina/runs/41/41760/lane3/plex62/41760_3#62.cram	/seq/illumina/runs/41/41760/lane3/plex62/41760_3#62.substitution_metrics.txt	0.6
6590STDY10735038	PD53343e	PD53343e	NA	EGAS00001005663	Homo sapiens	f0e3fc75e529b294dc4fa674c3f2c2f1	41760	4	1	62	23446260	53601848	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#62.cram	/seq/illumina/runs/41/41760/lane4/plex62/41760_4#62.cram	/seq/illumina/runs/41/41760/lane4/plex62/41760_4#62.substitution_metrics.txt	0.61
6590STDY10735039	PD53343f	PD53343f	NA	EGAS00001005663	Homo sapiens	fcba4a1b5b7d12bc65d24a8487a7e535	41760	1	1	64	23446272	40018424	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#64.cram	/seq/illumina/runs/41/41760/lane1/plex64/41760_1#64.cram	/seq/illumina/runs/41/41760/lane1/plex64/41760_1#64.substitution_metrics.txt	0.5
6590STDY10735039	PD53343f	PD53343f	NA	EGAS00001005663	Homo sapiens	ac09c2b90d70978cd53799504dfc83c5	41760	2	1	64	23446272	40021622	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#64.cram	/seq/illumina/runs/41/41760/lane2/plex64/41760_2#64.cram	/seq/illumina/runs/41/41760/lane2/plex64/41760_2#64.substitution_metrics.txt	0.5
6590STDY10735039	PD53343f	PD53343f	NA	EGAS00001005663	Homo sapiens	f8609cdf65ec022a644a04664c17ff2d	41760	3	1	64	23446272	38876816	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#64.cram	/seq/illumina/runs/41/41760/lane3/plex64/41760_3#64.cram	/seq/illumina/runs/41/41760/lane3/plex64/41760_3#64.substitution_metrics.txt	0.51
6590STDY10735039	PD53343f	PD53343f	NA	EGAS00001005663	Homo sapiens	4d959e8add88ca686237efac9c002fb5	41760	4	1	64	23446272	38300488	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#64.cram	/seq/illumina/runs/41/41760/lane4/plex64/41760_4#64.cram	/seq/illumina/runs/41/41760/lane4/plex64/41760_4#64.substitution_metrics.txt	0.51
6590STDY10735040	PD53343g	PD53343g	NA	EGAS00001005663	Homo sapiens	e85968b000b69e98b816ba65d1c63439	41760	1	1	66	23446189	48001076	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#66.cram	/seq/illumina/runs/41/41760/lane1/plex66/41760_1#66.cram	/seq/illumina/runs/41/41760/lane1/plex66/41760_1#66.substitution_metrics.txt	0.49
6590STDY10735040	PD53343g	PD53343g	NA	EGAS00001005663	Homo sapiens	5f55b8f027a959f987620a30e205ebed	41760	2	1	66	23446189	47835186	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#66.cram	/seq/illumina/runs/41/41760/lane2/plex66/41760_2#66.cram	/seq/illumina/runs/41/41760/lane2/plex66/41760_2#66.substitution_metrics.txt	0.49
6590STDY10735040	PD53343g	PD53343g	NA	EGAS00001005663	Homo sapiens	5fcce850bb2a1dd658ce8a2a78275d74	41760	3	1	66	23446189	46439208	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#66.cram	/seq/illumina/runs/41/41760/lane3/plex66/41760_3#66.cram	/seq/illumina/runs/41/41760/lane3/plex66/41760_3#66.substitution_metrics.txt	0.5
6590STDY10735040	PD53343g	PD53343g	NA	EGAS00001005663	Homo sapiens	3544349a8a09d55ce896b477341072af	41760	4	1	66	23446189	45811802	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#66.cram	/seq/illumina/runs/41/41760/lane4/plex66/41760_4#66.cram	/seq/illumina/runs/41/41760/lane4/plex66/41760_4#66.substitution_metrics.txt	0.5
6590STDY10735059	PD53343h	PD53343h	NA	EGAS00001005663	Homo sapiens	8e2b94589efe0abee8dfe25ae574edd3	41760	1	1	104	23446227	46708542	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#104.cram	/seq/illumina/runs/41/41760/lane1/plex104/41760_1#104.cram	/seq/illumina/runs/41/41760/lane1/plex104/41760_1#104.substitution_metrics.txt	0.68
6590STDY10735059	PD53343h	PD53343h	NA	EGAS00001005663	Homo sapiens	b804177a9aa77035c0223fbc5b71260a	41760	2	1	104	23446227	46656124	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#104.cram	/seq/illumina/runs/41/41760/lane2/plex104/41760_2#104.cram	/seq/illumina/runs/41/41760/lane2/plex104/41760_2#104.substitution_metrics.txt	0.67
6590STDY10735059	PD53343h	PD53343h	NA	EGAS00001005663	Homo sapiens	94c79d1d1958cbb613790fcbdfca671c	41760	3	1	104	23446227	45305792	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#104.cram	/seq/illumina/runs/41/41760/lane3/plex104/41760_3#104.cram	/seq/illumina/runs/41/41760/lane3/plex104/41760_3#104.substitution_metrics.txt	0.68
6590STDY10735059	PD53343h	PD53343h	NA	EGAS00001005663	Homo sapiens	2a880ce521944e23121176a5e5957cda	41760	4	1	104	23446227	44655940	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#104.cram	/seq/illumina/runs/41/41760/lane4/plex104/41760_4#104.cram	/seq/illumina/runs/41/41760/lane4/plex104/41760_4#104.substitution_metrics.txt	0.67
6590STDY10735060	PD53343i	PD53343i	NA	EGAS00001005663	Homo sapiens	e1080ee78693f32334ea746aab4dddc5	41760	1	1	106	23446239	55023736	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#106.cram	/seq/illumina/runs/41/41760/lane1/plex106/41760_1#106.cram	/seq/illumina/runs/41/41760/lane1/plex106/41760_1#106.substitution_metrics.txt	0.69
6590STDY10735060	PD53343i	PD53343i	NA	EGAS00001005663	Homo sapiens	c99ccfca40a53c1b23a93b6dc53bcb9e	41760	2	1	106	23446239	54910192	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#106.cram	/seq/illumina/runs/41/41760/lane2/plex106/41760_2#106.cram	/seq/illumina/runs/41/41760/lane2/plex106/41760_2#106.substitution_metrics.txt	0.68
6590STDY10735060	PD53343i	PD53343i	NA	EGAS00001005663	Homo sapiens	4bd1e7a5b9b802a4c464c65a60439630	41760	3	1	106	23446239	53153968	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#106.cram	/seq/illumina/runs/41/41760/lane3/plex106/41760_3#106.cram	/seq/illumina/runs/41/41760/lane3/plex106/41760_3#106.substitution_metrics.txt	0.71
6590STDY10735060	PD53343i	PD53343i	NA	EGAS00001005663	Homo sapiens	109a6be07cc25814861d33ffcc616e7e	41760	4	1	106	23446239	52078620	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#106.cram	/seq/illumina/runs/41/41760/lane4/plex106/41760_4#106.cram	/seq/illumina/runs/41/41760/lane4/plex106/41760_4#106.substitution_metrics.txt	0.71
6590STDY10735015	PD53344a	PD53344a	NA	EGAS00001005663	Homo sapiens	0dcf5b93c6d218c1f3807c122b025bb2	41760	1	1	16	23446269	34970542	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#16.cram	/seq/illumina/runs/41/41760/lane1/plex16/41760_1#16.cram	/seq/illumina/runs/41/41760/lane1/plex16/41760_1#16.substitution_metrics.txt	0.72
6590STDY10735015	PD53344a	PD53344a	NA	EGAS00001005663	Homo sapiens	9af2b644f906b8fca208289a46f2a887	41760	2	1	16	23446269	34909502	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#16.cram	/seq/illumina/runs/41/41760/lane2/plex16/41760_2#16.cram	/seq/illumina/runs/41/41760/lane2/plex16/41760_2#16.substitution_metrics.txt	0.72
6590STDY10735015	PD53344a	PD53344a	NA	EGAS00001005663	Homo sapiens	87993ff6e5004edb7ce82a0378d4e975	41760	3	1	16	23446269	33809572	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#16.cram	/seq/illumina/runs/41/41760/lane3/plex16/41760_3#16.cram	/seq/illumina/runs/41/41760/lane3/plex16/41760_3#16.substitution_metrics.txt	0.74
6590STDY10735015	PD53344a	PD53344a	NA	EGAS00001005663	Homo sapiens	7c6f3a42b6daa9e56f41dbd668c805ed	41760	4	1	16	23446269	33167974	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#16.cram	/seq/illumina/runs/41/41760/lane4/plex16/41760_4#16.cram	/seq/illumina/runs/41/41760/lane4/plex16/41760_4#16.substitution_metrics.txt	0.74
6590STDY10735041	PD53344c	PD53344c	NA	EGAS00001005663	Homo sapiens	a0602a7318bca941d3fedfa84cc9d8ae	41760	1	1	68	23446201	50812050	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#68.cram	/seq/illumina/runs/41/41760/lane1/plex68/41760_1#68.cram	/seq/illumina/runs/41/41760/lane1/plex68/41760_1#68.substitution_metrics.txt	0.67
6590STDY10735041	PD53344c	PD53344c	NA	EGAS00001005663	Homo sapiens	465cd4c424404be5a23201a67ab9ec7c	41760	2	1	68	23446201	50671104	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#68.cram	/seq/illumina/runs/41/41760/lane2/plex68/41760_2#68.cram	/seq/illumina/runs/41/41760/lane2/plex68/41760_2#68.substitution_metrics.txt	0.66
6590STDY10735041	PD53344c	PD53344c	NA	EGAS00001005663	Homo sapiens	b42ddd86ff8ca62c79c2fe975930bcbf	41760	3	1	68	23446201	49013630	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#68.cram	/seq/illumina/runs/41/41760/lane3/plex68/41760_3#68.cram	/seq/illumina/runs/41/41760/lane3/plex68/41760_3#68.substitution_metrics.txt	0.68
6590STDY10735041	PD53344c	PD53344c	NA	EGAS00001005663	Homo sapiens	231ab585c09322d2ee53828fef599f1d	41760	4	1	68	23446201	48074118	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#68.cram	/seq/illumina/runs/41/41760/lane4/plex68/41760_4#68.cram	/seq/illumina/runs/41/41760/lane4/plex68/41760_4#68.substitution_metrics.txt	0.68
